34;20;9.08
34;27;18.59
34;29;17.77
34;32;15.68
34;36;11.41
34;50;18.2
34;53;5.05
34;55;0.28999999999999915
34;56;11.8
34;62;13.5
34;63;0.28999999999999915
34;68;18.25
34;81;18.35
34;95;15.58
35;5;15.24
35;7;15.629999999999999
35;8;2.38
35;13;11.6
35;15;11.94
35;16;14.95
35;17;11.65
35;18;8.879999999999999
35;19;12.28
35;20;8.4
35;27;18.11
35;29;16.94
35;31;17.52
35;32;16.02
35;34;16.55
35;35;15.34
35;36;16.75
35;42;15.969999999999999
35;47;15.34
35;48;15.68
35;49;15.39
35;50;14.66
35;53;14.9
35;62;16.36
35;65;7.140000000000001
35;66;10.87
35;68;15.92
35;69;10.15
35;79;10.34
35;86;7.52
35;89;6.6
36;5;10.05
36;7;0.4399999999999995
36;8;1.2599999999999998
36;13;8.25
36;15;4.17
36;16;7.67
36;17;2.5199999999999996
36;18;7.720000000000001
36;19;1.5500000000000007
36;20;12.28
36;27;14.030000000000001
36;29;16.21
36;31;18.2
36;32;14.95
36;35;15.05
36;36;17.04
36;38;12.43
36;50;8.54
36;53;14.17
36;63;10.24
36;65;13.2
36;68;16.94
36;69;18.009999999999998
36;72;10.1
36;85;0.05000000000000071
36;93;12.77
37;5;14.61
37;7;18.880000000000003
37;8;15.68
37;13;0.05000000000000071
37;15;17.77
37;16;3.6399999999999997
37;17;14.9
37;18;0.1899999999999995
37;19;0.33999999999999986
37;20;2.33
37;21;14.32
37;27;5.78
37;29;18.93
37;31;0.4399999999999995
37;32;18.93
37;34;0.2400000000000002
37;35;17.91
37;36;17.82
37;45;3.9800000000000004
37;49;6.12
37;50;15.29
37;53;17.77
37;54;17.28
37;61;0.09999999999999964
37;63;19.03
37;65;9.08
37;67;3.45
37;68;0.1899999999999995
37;69;7.62
37;73;1.5500000000000007
37;78;9.61
38;5;8.59
38;7;19.17
38;8;1.6999999999999993
38;13;3.9800000000000004
38;15;0.1899999999999995
38;16;1.2599999999999998
38;17;1.3100000000000005
38;18;8.5
38;19;3.2
38;20;9.37
38;27;9.27
38;29;18.740000000000002
38;35;2.33
38;45;6.12
38;50;10.44
38;53;11.46
38;55;0.2400000000000002
38;94;0.33999999999999986
38;96;3.59
39;5;1.6999999999999993
39;7;1.6999999999999993
39;8;1.1199999999999992
39;13;1.1199999999999992
39;15;16.89
39;16;2.67
39;17;9.76
39;18;1.6999999999999993
39;19;1.6999999999999993
39;20;1.6999999999999993
39;27;2.96
39;29;1.5500000000000007
39;32;15.969999999999999
39;35;18.009999999999998
39;36;16.02
39;47;1.6999999999999993
39;50;16.75
39;53;1.5500000000000007
39;54;3.5
39;59;3.16
39;65;0.39000000000000057
39;69;0.39000000000000057
39;86;1.6999999999999993
39;95;1.6999999999999993
40;5;17.86
40;7;15.969999999999999
40;8;5.39
40;11;16.94
40;13;3.1100000000000003
40;15;2.8600000000000003
40;16;3.25
40;17;9.71
40;18;1.6500000000000004
40;19;3.6900000000000004
40;20;17.18
40;21;15.629999999999999
40;27;2.7199999999999998
40;29;16.02
40;31;15.440000000000001
40;32;17.82
40;35;17.86
40;36;16.259999999999998
40;41;18.689999999999998
40;46;2.5700000000000003
40;48;0.5299999999999994
40;49;0.9700000000000006
40;50;17.38
40;53;2.4299999999999997
40;54;2.1799999999999997
40;56;15.190000000000001
40;58;2.33
40;61;2.4800000000000004
40;62;16.41
40;65;3.16
40;66;16.89
40;68;14.42
40;69;1.3599999999999994
40;85;1.4600000000000009
41;5;3.2
41;7;11.99
41;8;10.92
41;13;0.28999999999999915
41;15;13.83
41;16;1.75
41;17;9.81
41;18;7.140000000000001
41;19;2.2800000000000002
41;20;5.73
41;27;18.59
41;29;19.08
41;32;1.6999999999999993
41;35;10.1
41;36;14.219999999999999
41;47;12.620000000000001
41;50;14.71
41;53;11.94
41;58;3.01
41;61;12.48
41;62;13.2
41;65;13.3
41;66;12.86
41;68;6.9399999999999995
41;69;5.58
41;73;6.21
41;92;3.6399999999999997
41;97;5.49
42;5;13.25
42;7;13.2
42;8;12.52
42;13;6.890000000000001
42;15;10.83
42;16;14.51
42;17;11.7
42;18;12.18
42;19;13.69
42;20;13.69
42;21;9.08
42;27;17.33
42;29;14.17
42;32;15.190000000000001
42;35;14.66
42;36;14.66
42;46;14.85
42;47;13.35
42;48;9.22
42;49;13.06
42;50;14.559999999999999
42;53;11.84
42;54;11.99
42;56;13.98
42;60;13.35
42;61;12.14
42;62;11.75
42;66;13.5
42;68;10.34
42;69;12.57
42;74;14.85
42;75;8.54
43;5;9.66
43;7;9.66
43;8;9.66
43;13;9.71
43;15;9.71
43;16;9.66
43;17;9.66
43;18;9.66
43;19;9.66
43;20;9.66
43;21;19.27
43;26;19.27
43;27;19.130000000000003
43;29;13.45
43;32;13.2
43;35;13.25
43;36;13.25
43;41;10.53
43;42;19.27
43;46;13.4
43;48;13.69
43;49;13.879999999999999
43;50;14.030000000000001
43;53;13.25
43;56;19.27
43;60;13.25
43;61;18.79
43;62;13.3
43;65;13.2
43;66;13.4
43;68;13.25
43;77;13.25
43;86;13.35
43;96;13.3
44;5;13.25
44;7;3.9299999999999997
44;8;10.24
44;13;3.74
44;15;2.8200000000000003
44;16;12.33
44;17;3.3499999999999996
44;18;15.15
44;19;11.55
44;20;14.85
44;21;9.56
44;27;17.04
44;29;2.09
44;32;13.93
44;35;15.15
44;36;15.530000000000001
44;50;12.33
44;53;11.5
44;62;12.23
44;65;11.26
44;66;15.15
44;68;13.25
44;69;4.61
44;72;10.53
44;74;12.09
44;78;14.61
44;80;18.3
44;92;6.21
45;5;9.61
45;7;13.93
45;8;14.370000000000001
45;13;5.83
45;15;8.01
45;16;9.51
45;17;11.8
45;18;3.45
45;19;11.8
45;20;5.15
45;21;12.96
45;27;16.21
45;29;14.85
45;32;16.5
45;35;7.48
45;36;16.36
45;40;9.95
45;49;18.5
45;50;9.85
45;53;1.5500000000000007
45;58;0.5800000000000001
45;65;16.36
45;66;14.95
45;79;4.9
46;5;13.01
46;7;10.19
46;8;10.0
46;13;8.4
46;15;7.48
46;16;11.5
46;17;3.45
46;18;7.82
46;19;7.09
46;20;6.9399999999999995
46;27;15.440000000000001
46;29;10.29
46;32;6.8
46;36;12.09
46;38;9.08
46;50;8.3
46;53;6.9399999999999995
46;69;11.46
46;70;6.890000000000001
46;86;8.54
46;91;9.81
47;5;11.46
47;7;11.21
47;8;12.57
47;13;11.89
47;15;14.030000000000001
47;16;6.6
47;17;10.63
47;18;11.55
47;19;11.17
47;20;11.17
47;21;8.98
47;27;8.3
47;29;9.71
47;32;9.56
47;35;12.18
47;36;9.71
47;49;12.18
47;50;12.82
47;53;8.69
47;54;7.04
47;56;9.37
47;61;9.22
47;66;11.55
47;70;9.95
47;77;8.69
47;86;9.42
47;89;11.94
47;90;9.42
48;5;6.890000000000001
48;7;8.06
48;8;12.33
48;13;13.06
48;15;6.9399999999999995
48;16;6.55
48;17;6.12
48;18;11.65
48;19;9.76
48;20;5.05
48;29;16.65
48;31;4.42
48;32;14.27
48;35;15.83
48;36;14.08
48;46;12.48
48;50;17.18
48;53;15.15
48;54;6.55
48;62;15.34
48;67;4.56
48;68;14.95
48;89;10.63
48;98;12.52
49;5;18.689999999999998
49;7;2.33
49;8;16.84
49;13;18.54
49;15;2.2800000000000002
49;16;1.8000000000000007
49;17;18.35
49;18;18.16
49;19;17.62
49;20;8.11
49;27;10.97
49;32;8.79
49;35;18.25
49;36;18.4
49;49;17.82
49;50;8.79
49;53;8.93
49;57;11.55
49;65;18.009999999999998
49;68;18.4
49;69;3.54
49;86;0.4900000000000002
50;5;16.94
50;7;3.01
50;8;6.6
50;13;1.75
50;15;3.88
50;16;3.59
50;17;13.45
50;18;5.58
50;19;2.8200000000000003
50;20;3.3
50;21;15.58
50;26;16.75
50;27;11.75
50;29;3.9299999999999997
50;31;15.530000000000001
50;32;9.17
50;35;10.78
50;36;5.87
50;42;1.9900000000000002
50;44;3.4000000000000004
50;49;7.23
50;50;16.75
50;51;9.56
50;53;16.12
50;54;3.9299999999999997
50;56;3.16
50;61;11.02
50;62;1.3599999999999994
50;64;3.16
50;65;15.530000000000001
50;66;15.870000000000001
50;68;2.38
50;69;5.63
50;97;2.96
51;5;9.47
51;7;9.66
51;8;4.66
51;13;12.43
51;15;12.57
51;16;0.7300000000000004
51;17;9.47
51;18;9.9
51;19;0.9199999999999999
51;20;9.76
51;21;10.1
51;27;13.93
51;29;14.129999999999999
51;32;7.48
51;35;14.030000000000001
51;36;12.86
51;44;1.2100000000000009
51;49;9.56
51;50;10.19
51;53;12.23
51;64;1.2599999999999998
51;65;17.86
51;66;10.24
51;68;7.77
51;69;13.11
51;74;1.4100000000000001
51;81;13.83
51;88;2.96
52;5;4.27
52;7;12.09
52;8;10.63
52;13;6.75
52;15;10.68
52;16;5.73
52;17;8.93
52;18;9.42
52;19;4.47
52;20;7.859999999999999
52;21;1.5999999999999996
52;27;9.17
52;29;3.5
52;31;12.67
52;32;2.38
52;35;0.28999999999999915
52;36;6.99
52;49;13.11
52;50;13.2
52;53;3.54
52;56;2.04
52;58;5.24
52;61;2.2300000000000004
52;62;2.09
52;63;0.8699999999999992
52;65;3.2
52;66;10.39
52;67;3.5
52;68;9.32
52;69;10.44
52;70;5.1
52;92;4.32
53;5;2.4800000000000004
53;7;8.2
53;8;2.67
53;13;4.81
53;15;6.8
53;16;0.8699999999999992
53;17;11.46
53;18;2.33
53;19;6.5
53;20;8.79
53;21;9.51
53;27;13.64
53;29;13.4
53;31;14.17
53;32;13.35
53;35;11.07
53;36;9.76
53;49;12.23
53;50;4.9
53;53;14.9
53;54;8.11
53;58;5.29
53;62;12.52
53;65;18.45
53;66;9.61
53;68;1.4600000000000009
53;69;13.98
53;77;5.58
53;83;9.32
53;84;6.8
53;85;6.84
54;5;5.78
54;7;6.359999999999999
54;8;5.58
54;13;5.49
54;15;8.74
54;16;6.359999999999999
54;17;8.45
54;18;6.9399999999999995
54;19;6.46
54;20;6.26
54;21;9.47
54;27;7.82
54;29;9.71
54;32;7.82
54;35;9.76
54;36;9.61
54;41;11.46
54;42;11.55
54;48;10.39
54;49;9.37
54;50;9.56
54;53;11.75
54;54;7.77
54;57;6.21
54;62;9.66
54;65;10.1
54;66;12.18
54;68;10.97
54;69;11.46
54;79;6.26
55;5;11.02
55;7;9.71
55;8;11.41
55;13;13.4
55;15;9.66
55;16;14.219999999999999
55;17;11.17
55;18;10.34
55;19;9.27
55;20;9.71
55;27;15.92
55;29;11.7
55;31;16.12
55;32;10.44
55;34;12.09
55;35;9.9
55;36;11.8
55;42;12.620000000000001
55;48;12.379999999999999
55;49;11.26
55;50;11.75
55;53;12.620000000000001
55;62;11.99
55;66;11.75
55;67;11.26
55;68;15.1
55;69;11.36
55;73;10.39
55;74;9.56
55;82;9.85
55;93;12.14
56;5;3.4000000000000004
56;7;0.28999999999999915
56;8;8.83
56;13;6.02
56;15;1.5
56;16;0.7300000000000004
56;17;8.83
56;18;3.59
56;19;0.6799999999999997
56;20;7.52
56;21;3.16
56;26;6.26
56;27;11.120000000000001
56;29;3.3499999999999996
56;31;2.62
56;32;3.16
56;35;7.720000000000001
56;36;4.81
56;37;4.95
56;42;6.75
56;50;6.75
56;53;6.8
56;54;11.46
56;56;7.279999999999999
56;62;7.23
56;65;3.0599999999999996
56;69;14.17
56;87;2.4299999999999997
